Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1658.88,2.03485,4.94679ms,48300,120,3.83101e+07,27767.3,Win
jeaiii::to_text,1346.52,0.789274,6.21025ms,48300,120,8.74802e+06,34208.7,Loss
