Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1973.8,2.06999,0.858625ms,9741,120,1.13899e+06,4706.53,Win
vn::to_chars,1038.32,0.800074,3.84258ms,9742,240,1.23008e+06,8948.11,Loss
