Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1491.51,0.977153,0.067917ms,483,120,1094.25,309.033,Win
vn::to_chars,1331.48,1.95267,0.129667ms,483,120,5483.15,346.175,Loss
