Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1701.21,1.87517,1.14488ms,10481,120,1.45687e+06,5875.98,Win
jeaiii::to_text,1442.7,1.88099,1.26708ms,10481,120,2.03832e+06,6928.82,Loss
