Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,663.617,0.871004,1.33646ms,5163,120,501242,7420.16,Win
jeaiii::to_text,615.232,1.32201,1.44321ms,5163,120,1.34349e+06,8003.73,Loss
