Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1895.85,2.47917,2.09775ms,3143,300,461148,1581.44,Win
jeaiii::to_text,679.444,1.7684,0.833833ms,3142,120,729959,4410.41,Loss
