Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1330.5,0.819842,34.9633ms,257028,120,2.73763e+08,184233,Win
jeaiii::to_text,488.92,2.3421,92.5377ms,257028,120,1.65456e+10,501354,Loss
