Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4526.39,0.604828,2.13225ms,19878,240,154013,4188.33,Win
jeaiii::to_text,1537.22,2.14844,14.0548ms,19878,300,2.10611e+07,12332.6,Loss
