Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
std::from_chars,404.564,2.07682,40.0154ms,40000,240,9.20356e+08,94291.7,7.50706,Win
vn::from_chars,319.62,1.98788,50.5193ms,40000,240,1.35096e+09,119351,9.50367,Loss
strtoll/strtoull,214.994,2.04994,74.8328ms,40000,240,3.17513e+09,177432,14.1299,Loss
