Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
std::from_chars,144.919,0.987268,118.217ms,100000,120,5.06527e+09,658076,20.9599,Win
vn::from_chars,139.949,0.961489,122.956ms,100000,120,5.15146e+09,681444,21.7049,Loss
strtoll/strtoull,78.4571,0.641664,219.664ms,100000,120,7.30016e+09,1.21554e+06,38.7293,Loss
