Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1912.05,2.46216,10.2761ms,48315,30,1.05614e+07,24098.1,Win
jeaiii::to_text,1449.18,7.84266,13.717ms,48315,30,1.8654e+08,31795.2,Loss
