Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1558.67,2.12933,2.81088ms,9484,30,457999,5802.67,Win
jeaiii::to_text,1383.54,1.52244,1.19398ms,9483,30,297097,6536.53,Loss
