Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1023.5,1.3924,1.67501ms,9982,30,503196,9301.33,Win
vn::to_chars,832.55,8.65512,1.92512ms,9982,30,2.93842e+07,11434.7,Loss
