Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4667.81,2.92561,1.82093ms,19881,30,423649,4061.87,Win
jeaiii::to_text,2674.9,1.55524,7.42502ms,19881,48,583288,7088,Loss
