Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1638.33,3.64387,1.10208ms,10482,30,1.48285e+06,6101.33,Win
jeaiii::to_text,729.747,2.31965,12.8412ms,10488,48,4.85234e+06,13706.7,Loss
