Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,698.312,0.605542,94.0109ms,51618,30,5.46653e+06,70493.9,Win
jeaiii::to_text,595.7,2.81203,109.072ms,51618,30,1.61998e+08,82636.8,Loss
