Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,618.347,1.60383,144.955ms,516140,30,4.89001e+09,796041,Win
jeaiii::to_text,209.471,6.69989,431.821ms,516140,30,7.43606e+11,2.34987e+06,Loss
