Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1261.98,1.52165,7.78803ms,56607,30,1.2711e+07,42777.6,Tie
vn::to_chars,1233.44,5.25809,8.04301ms,56607,30,1.58884e+08,43767.5,Tie
