Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1894.87,3.83537,1.04397ms,4832,30,261014,2432,Win
jeaiii::to_text,1588.63,4.25867,0.548096ms,4833,30,457999,2901.33,Loss
