Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2130.71,2.86109,2.02291ms,25700,30,3.24938e+06,11502.9,Win
jeaiii::to_text,491.779,3.27639,58.9629ms,25694,30,7.99516e+07,49826.1,Loss
