Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1668.6,0.797093,58.8874ms,566135,30,1.99561e+08,323570,1.82006,Win
jeaiii::to_text,1427.18,0.805452,159.852ms,566127,30,2.78531e+08,378300,2.12842,Loss
