Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2080.91,0.80278,0.4244ms,4829,30,9471.26,2213.33,1.43628,Win
jeaiii::to_text,1778.83,0.701646,2.4844ms,4830,48,15846.6,2589.58,1.69948,Loss
