Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2098.63,0.494748,4.5023ms,10480,48,26648.9,4762.5,1.43679,Win
jeaiii::to_text,1978.94,0.534485,0.953ms,10486,30,21885.1,5053.33,1.52812,Loss
