Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,680.347,0.676594,67.044ms,264729,30,1.89112e+08,371083,4.46513,Win
jeaiii::to_text,455.582,1.26759,99.7561ms,264729,30,1.4803e+09,554160,6.66938,Loss
