Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3907.27,2.1276,8.3833ms,188793,30,2.88354e+07,46080,0.777082,Win
jeaiii::to_text,3112.26,3.1823,23.8438ms,188790,30,1.01674e+08,57850,0.975496,Loss
