Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1686.31,0.594227,5.3373ms,21484,30,156379,12150,1.79697,Win
jeaiii::to_text,650.464,4.46649,5.628ms,21496,30,5.94476e+07,31516.7,4.66576,Loss
