Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2149.86,2.41486,0.2744ms,3149,30,34126.4,1396.67,1.39836,Win
jeaiii::to_text,1007.6,0.794756,0.6284ms,3149,30,16827.6,2980,2.98905,Loss
