Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2564.72,0.636623,6.719ms,19380,48,101024,7206.25,1.17882,Win
jeaiii::to_text,2210.66,4.15671,7.4297ms,19380,48,5.79691e+06,8360.42,1.36679,Loss
