Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1862.67,2.31316,8.8512ms,94825,30,3.78364e+07,48550,1.62947,Win
jeaiii::to_text,1708.65,2.91463,22.0302ms,94820,30,7.13812e+07,52923.3,1.77623,Loss
