Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,811.619,1.56742,0.1248ms,516,30,2712.64,606.667,3.6289,Tie
vn::to_chars,807.184,1.43863,0.1288ms,516,30,2310.34,610,3.63445,Tie
