Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1930.25,3.26141,215.553ms,1048284,30,8.55981e+09,517924,1.57281,Tie
jeaiii::to_text,1819.09,1.20563,676.956ms,1048250,30,1.31694e+09,549554,1.66943,Tie
