Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2613.03,1.73457,4.71148ms,3147,30,11904.6,1148.43,1.13917,Win
jeaiii::to_text,912.022,4.49964,1.1327ms,3149,30,658740,3293.2,3.30602,Loss
