Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1525.12,0.701889,2.80455ms,21484,30,266737,13434.2,1.98601,Win
jeaiii::to_text,656.275,0.850344,30.569ms,21473,48,3.37939e+06,31203.5,4.62453,Loss
