Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,589.787,3.34452,1.46114ms,265,30,6161.57,428.5,4.8517,Win
jeaiii::to_text,389.365,1.98811,3.33803ms,265,30,4995.51,649.067,7.49635,Loss
