Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1081.22,2.41591,2.78361ms,465,48,4716.17,410.292,2.64645,Tie
jeaiii::to_text,1041.96,2.21339,1.26739ms,465,30,2666.79,425.967,2.77023,Tie
