Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2148.95,2.38695,2.91508ms,31451,30,3.32987e+06,13957.6,1.40885,Win
jeaiii::to_text,985.631,0.435159,5.92673ms,31451,30,526091,30431.4,3.07998,Loss
