Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1521.75,0.806786,1.12014ms,5657,30,24542.1,3545.17,1.97893,Tie
jeaiii::to_text,1493.52,0.714651,5.52574ms,5660,48,32019.6,3614.04,2.02103,Tie
