Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1803.8,2.85973,3.86764ms,1048,30,7533.57,554.133,1.61104,Win
jeaiii::to_text,1628.18,1.44163,2.86726ms,1048,48,3759.82,613.917,1.79352,Loss
