Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2107.66,1.00436,210.212ms,483067,48,2.31332e+08,218578,1.43982,Tie
jeaiii::to_text,2058.89,1.20589,285.576ms,483005,30,2.18361e+08,223728,1.47397,Tie
