Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2250.11,0.911096,109.438ms,257039,48,4.72891e+07,108942,1.34891,Win
jeaiii::to_text,627.756,3.88401,160.605ms,256995,30,6.89844e+09,390422,4.83961,Loss
