Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1246.22,2.28093,139.18ms,998214,30,9.10757e+09,763887,2.43688,Tie
jeaiii::to_text,1227.13,0.26656,953.847ms,998275,30,1.28301e+08,775817,2.47517,Tie
