Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1684.53,1.46702,3.33056ms,31475,30,2.05006e+06,17819.1,1.38165,Win
jeaiii::to_text,1592.04,1.4495,3.53019ms,31475,30,2.24068e+06,18854.4,1.46214,Loss
fmt::format_to,1112.7,1.56762,4.93432ms,31475,30,5.36512e+06,26976.7,2.09326,Loss
std::to_chars,799.927,1.77643,6.67044ms,31475,30,1.33305e+07,37524.5,2.91231,Loss
