Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,359.425,3.66128,1.26515ms,400,48,72478.9,1061.33,Win
std::from_chars,266.092,6.38417,0.715008ms,400,30,251297,1433.6,Loss
strtoll/strtoull,172.767,2.66563,2.12403ms,400,48,166280,2208,Loss
