Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,50.5962,1.35629,12644.9ms,800000,480,2.00766e+13,1.5079e+07,Win
strtoll/strtoull,37.231,2.39343,8418.06ms,800000,240,5.77328e+13,2.0492e+07,Loss
