Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
std::from_chars,404.039,0.496375,4.21258ms,4000,240,527114,9441.4,7.49872,Win
vn::from_chars,359.83,1.55205,1.96797ms,4000,120,3.24878e+06,10601.4,8.42289,Loss
strtoll/strtoull,261.456,0.66553,2.72522ms,4000,120,1.13146e+06,14590.2,11.605,Loss
