Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1219.11,1.39026,6.87049ms,21478,240,1.30951e+07,16801.7,2.47683,Win
jeaiii::to_text,713.986,1.59326,5.21355ms,21483,120,2.50829e+07,28695.4,4.24273,Loss
