Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1082.21,1.71151,1.82129ms,4661,240,1.18607e+06,4107.44,2.78804,Win
vn::to_chars,1018.53,1.08605,0.79835ms,4660,120,269577,4364.18,2.95241,Loss
