Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1059.27,1.03799,0.437222ms,998,240,20908.3,899.212,2.80228,Win
jeaiii::to_text,944.285,1.38116,0.211003ms,997,120,23222.8,1007.22,3.13826,Loss
