Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1609.37,1.25985,6.31562ms,56598,120,2.14242e+07,33538.6,1.88318,Tie
jeaiii::to_text,1544.01,2.15054,6.60694ms,56598,120,6.78232e+07,34958.4,1.95861,Tie
