Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1949.41,2.19886,0.098094ms,974,120,13183.2,476.675,1.48253,Tie
vn::to_chars,1880.82,1.94821,0.107747ms,974,120,11117.5,494.058,1.53403,Tie
