Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1165.2,0.350818,150.708ms,998240,120,9.8585e+08,817022,2.60398,Win
jeaiii::to_text,1153.7,0.309366,151.161ms,998240,120,7.82009e+08,825169,2.62977,Loss
