Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1107.1,2.3776,0.102603ms,215,240,4654.03,185.213,2.37146,Win
jeaiii::to_text,543.282,1.32507,0.080182ms,214,120,2981.4,376.167,5.24838,Loss
