Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1259.45,1.57226,1.51426ms,9978,120,1.69343e+06,7555.61,2.40382,Tie
vn::to_chars,1257.08,0.459922,1.47321ms,9978,120,145454,7569.87,2.40343,Tie
