Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1934.65,1.93911,0.19455ms,1940,120,41275.3,956.425,1.53524,Win
vn::to_chars,1752.63,1.40812,0.21841ms,1940,120,26521,1055.76,1.691,Loss
