Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,618.802,0.782404,7.47286ms,26495,120,1.22487e+07,40834.2,4.90312,Win
jeaiii::to_text,427.749,1.0148,10.6847ms,26495,120,4.31233e+07,59072.7,7.08514,Loss
