Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1546.07,1.18491,0.308401ms,1048,240,14084.4,646.513,1.89712,Tie
vn::to_chars,1520.83,1.20804,0.136337ms,1048,120,7568.36,657.4,1.92629,Tie
