Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,3985.61,1.94785,6.34906ms,19879,480,4.12081e+06,4756.8,Win
jeaiii::to_text,2798.1,1.92322,1.34298ms,19879,120,2.0376e+06,6775.47,Loss
