Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,441.926,1.66638,1.03117ms,2648,120,1.08841e+06,5715.2,Win
jeaiii::to_text,339.816,1.67963,1.376ms,2648,120,1.87018e+06,7432.53,Loss
