Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2158.76,2.37526,7.94496ms,97416,120,1.25389e+08,43035.7,Win
jeaiii::to_text,1932.15,1.97076,8.49306ms,97416,120,1.07754e+08,48083.2,Loss
