Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1654.92,2.25516,0.530944ms,2149,240,187192,1238.4,Win
jeaiii::to_text,580.836,1.37741,0.656128ms,2146,120,282778,3524.27,Loss
