Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2564.28,1.80206,2.14707ms,31445,120,5.32988e+06,11694.9,Win
jeaiii::to_text,771.621,1.71508,7.05203ms,31445,120,5.33176e+07,38865.1,Loss
