Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,2283.94,1.05109,14.859ms,193966,120,8.69647e+07,80992,Win
vn::to_chars,1511.07,1.91093,18.9409ms,193966,120,6.56681e+08,122417,Loss
