Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1435.37,1.44529,11.638ms,94823,120,9.9494e+07,63001.6,Win
jeaiii::to_text,1249.89,0.849447,41.0222ms,94826,240,9.06563e+07,72353.1,Loss
