Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,1315.66,1.41231,34.155ms,104826,240,2.76395e+08,75985.1,Win
vn::to_chars,1021.97,2.45768,17.2301ms,104831,120,6.93652e+08,97826.1,Loss
